user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
TARA_034_SRF_lt-0.22_bin.372	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__Methylophaga sp002706095	GCA_002706095.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__Methylophaga sp002706095	97.43	0.89	GCA_002706095.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__Methylophaga sp002706095	97.43	0.89	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900114205.1, s__Methylophaga sulfidovorans, 95.0, 84.59, 0.72; GCF_000214595.1, s__Methylophaga aminisulfidivorans, 95.0, 84.11, 0.72; GCA_002696735.1, s__Methylophaga sp002696735, 95.0, 79.19, 0.15; GCF_000156355.1, s__Methylophaga thiooxydans, 95.0, 78.75, 0.21; GCF_000260985.4, s__Methylophaga nitratireducenticrescens, 95.0, 78.02, 0.13; GCA_002363955.1, s__Methylophaga sp002363955, 95.0, 77.31, 0.12; GCF_000349205.1, s__Methylophaga lonarensis, 95.0, 77.27, 0.13; GCF_001720165.1, s__Methylophaga muralis, 95.0, 77.14, 0.15; GCF_000260965.1, s__Methylophaga frappieri, 95.0, 77.11, 0.1; GCA_002354555.1, s__Methylophaga sp002354555, 95.0, 77.06, 0.14; GCA_007117275.1, s__Methylophaga sp007117275, 95.0, 76.88, 0.1	84.27	11	N/A	N/A
TARA_034_SRF_lt-0.22_bin.653	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sp002364215	GCA_002364215.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sp002364215	99.99	0.98	GCA_002364215.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sp002364215	99.99	0.98	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001573155.1, s__Aequorivita aquimaris, 95.0, 90.54, 0.81; GCA_002715485.1, s__Aequorivita sp002715485, 95.0, 87.17, 0.83; GCA_002733915.1, s__Aequorivita sp002733915, 95.0, 85.47, 0.75; GCF_000952855.1, s__Aequorivita vladivostokensis, 95.0, 85.36, 0.76; GCF_001641085.1, s__Aequorivita soesokkakensis, 95.0, 83.07, 0.66; GCF_900489835.1, s__Aequorivita antarctica, 95.0, 80.88, 0.66; GCF_900489485.1, s__Aequorivita lipolytica, 95.0, 80.76, 0.64; GCF_900489465.1, s__Aequorivita sp900489465, 95.0, 80.47, 0.61; GCF_000265385.1, s__Aequorivita sublithincola, 95.0, 79.86, 0.55; GCF_000429125.1, s__Aequorivita capsosiphonis, 95.0, 78.71, 0.44; GCA_002375695.1, s__Aequorivita sp002375695, 95.0, 78.61, 0.41; GCF_006346335.1, s__Aequorivita sp006346335, 95.0, 78.23, 0.32; GCF_004022485.1, s__Aequorivita sp004022485, 95.0, 77.83, 0.2; GCF_900106795.1, s__Aequorivita viscosa, 95.0, 77.82, 0.27	97.82	11	N/A	N/A
TARA_036_SRF_0.22-1.6_bin.105	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002686835	GCA_002686835.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002686835	99.57	0.88	GCA_002686835.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002686835	99.57	0.88	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003448565.1, s__MB11C04 sp003448565, 95.0, 78.45, 0.07; GCA_002477515.1, s__MB11C04 sp002477515, 95.0, 77.49, 0.03; GCA_002692605.1, s__MB11C04 sp002692605, 95.0, 77.38, 0.05; GCA_002167605.1, s__MB11C04 sp002167605, 95.0, 76.93, 0.04; GCA_002692535.1, s__MB11C04 sp002692535, 95.0, 76.93, 0.04; GCA_002500665.1, s__MB11C04 sp002500665, 95.0, 76.75, 0.04; GCA_002168015.1, s__MB11C04 sp002168015, 95.0, 76.74, 0.05; GCA_002694035.1, s__MB11C04 sp002694035, 95.0, 76.6, 0.04; GCA_002167265.1, s__MB11C04 sp002167265, 95.0, 76.57, 0.05; GCA_002722545.1, s__MB11C04 sp002722545, 95.0, 76.54, 0.03; GCA_002713685.1, s__MB11C04 sp002713685, 95.0, 76.49, 0.04; GCA_002364975.1, s__MB11C04 sp002364975, 95.0, 76.46, 0.05; GCA_002689665.1, s__MB11C04 sp002689665, 95.0, 76.25, 0.05; GCA_002726435.1, s__MB11C04 sp002726435, 95.0, 76.13, 0.04; GCA_002171765.1, s__MB11C04 sp002171765, 95.0, 76.0, 0.06	85.54	11	N/A	N/A
TARA_036_SRF_0.22-1.6_bin.28	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__EC70 sp002684575	GCA_002684575.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__EC70 sp002684575	96.15	0.72	GCA_002684575.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__EC70 sp002684575	96.15	0.72	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002696885.1, s__EC70 sp002696885, 95.0, 79.43, 0.43; GCA_002731805.1, s__EC70 sp002731805, 95.0, 79.37, 0.29; GCA_002705125.1, s__EC70 sp002705125, 95.0, 78.75, 0.26; GCA_002712205.1, s__EC70 sp002712205, 95.0, 78.69, 0.28; GCA_004211885.1, s__EC70 sp004211885, 95.0, 77.55, 0.09; GCA_002708885.1, s__EC70 sp002708885, 95.0, 76.96, 0.11	78.67	11	N/A	N/A
TARA_036_SRF_0.22-1.6_recluster_91.bin.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__BACL14;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__BACL14;s__	ANI	N/A	GCF_001044335.1, s__BACL14 sp001044335, 95.0, 78.82, 0.11; GCF_000156155.1, s__BACL14 sp000156155, 95.0, 78.05, 0.13; GCA_002384685.1, s__BACL14 sp002384685, 95.0, 77.6, 0.27; GCF_000168995.1, s__BACL14 sp000168995, 95.0, 77.48, 0.25	87.24	11	0.9789736797134829	N/A
TARA_036_SRF_lt-0.22_bin.21	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA4506;g__UBA4506;s__UBA4506 sp002388665	GCA_002388665.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA4506;g__UBA4506;s__UBA4506 sp002388665	99.96	0.96	GCA_002388665.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA4506;g__UBA4506;s__UBA4506 sp002388665	99.96	0.96	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	86.83	11	N/A	N/A
TARA_036_SRF_lt-0.22_bin.85	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Vicingaceae;g__UBA5081;s__UBA5081 sp002415785	GCA_002415785.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Vicingaceae;g__UBA5081;s__UBA5081 sp002415785	99.98	0.98	GCA_002415785.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Vicingaceae;g__UBA5081;s__UBA5081 sp002415785	99.98	0.98	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Vicingaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	96.15	11	N/A	N/A
TARA_038_SRF_lt-0.22_bin.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas sp000682775	GCF_000682775.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas sp000682775	95.71	0.82	GCF_000682775.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas sp000682775	95.71	0.82	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002414505.1, s__Hyphomonas sp002414505, 95.0, 85.72, 0.64; GCF_000682715.1, s__Hyphomonas atlantica, 95.0, 82.45, 0.61; GCF_000682675.1, s__Hyphomonas sp000682675, 95.0, 79.89, 0.44; GCA_002695785.1, s__Hyphomonas sp002695785, 95.0, 79.83, 0.43; GCF_000682755.1, s__Hyphomonas beringensis, 95.0, 79.79, 0.45; GCA_000961795.1, s__Hyphomonas sp000961795, 95.0, 79.22, 0.29; GCF_000685295.1, s__Hyphomonas oceanitis, 95.0, 79.01, 0.3; GCF_000682695.1, s__Hyphomonas chukchiensis, 95.0, 79.0, 0.32; GCF_000682735.1, s__Hyphomonas sp000682735, 95.0, 78.95, 0.34; GCA_002700305.1, s__Hyphomonas sp002700305, 95.0, 78.78, 0.33; GCA_000961695.1, s__Hyphomonas sp000961695, 95.0, 78.72, 0.32; GCF_000685215.1, s__Hyphomonas jannaschiana, 95.0, 78.46, 0.32; GCF_000685235.1, s__Hyphomonas adhaerens, 95.0, 78.35, 0.32; GCF_000685275.1, s__Hyphomonas johnsonii, 95.0, 78.0, 0.29; GCF_000685315.1, s__Hyphomonas polymorpha, 95.0, 77.66, 0.22; GCA_002282565.1, s__Hyphomonas sp002282565, 95.0, 77.53, 0.22; GCA_001464545.1, s__Hyphomonas sp001464545, 95.0, 77.37, 0.23; GCF_000013025.1, s__Hyphomonas neptunium, 95.0, 77.31, 0.21; GCA_002841155.1, s__Hyphomonas sp002841155, 95.0, 77.28, 0.21; GCA_003486945.1, s__Hyphomonas sp003486945, 95.0, 77.22, 0.17	84.94	11	N/A	N/A
TARA_038_SRF_lt-0.22_bin.7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D aestusnigri	GCF_002197985.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D aestusnigri	96.95	0.9	GCF_002197985.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D aestusnigri	96.95	0.9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002903165.1, s__Pseudomonas_D oceani, 95.0, 87.58, 0.8; GCF_002307495.1, s__Pseudomonas_D abyssi, 95.0, 84.83, 0.73; GCF_900114765.1, s__Pseudomonas_D pachastrellae, 95.0, 84.24, 0.72; GCA_002296055.1, s__Pseudomonas_D sp002296055, 95.0, 82.95, 0.6; GCF_900105255.1, s__Pseudomonas_D sabulinigri, 95.0, 80.77, 0.59; GCF_002056295.1, s__Pseudomonas_D sp002056295, 95.0, 79.81, 0.45; GCF_000939975.1, s__Pseudomonas_D saudimassiliensis, 95.0, 79.79, 0.38; GCF_900115905.1, s__Pseudomonas_D formosensis, 95.0, 79.78, 0.4; GCF_900114825.1, s__Pseudomonas_D yangmingensis, 95.0, 79.56, 0.39; GCF_002979975.1, s__Pseudomonas_D sp002979975, 95.0, 79.47, 0.39; GCF_003797905.1, s__Pseudomonas_D sp002683975, 95.0, 79.38, 0.47; GCF_900114735.1, s__Pseudomonas_D bauzanensis, 95.0, 79.31, 0.37; GCF_900105005.1, s__Pseudomonas_D litoralis, 95.0, 79.01, 0.33; GCF_900104945.1, s__Pseudomonas_D xinjiangensis, 95.0, 78.93, 0.35; GCA_002840055.1, s__Pseudomonas_D sp002840055, 95.0, 78.84, 0.3; GCF_900105655.1, s__Pseudomonas_D salegens, 95.0, 78.62, 0.31; GCA_007117785.1, s__Pseudomonas_D sp007117785, 95.0, 78.54, 0.37; GCF_000410875.1, s__Pseudomonas_D pelagia, 95.0, 78.53, 0.34	94.46	11	N/A	N/A
TARA_041_SRF_0.1-0.22_bin.5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter;s__Spongiibacter sp002306875	GCA_002306875.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter;s__Spongiibacter sp002306875	98.12	0.95	GCA_002306875.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter;s__Spongiibacter sp002306875	98.12	0.95	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000422345.1, s__Spongiibacter marinus, 95.0, 94.71, 0.92; GCF_000420325.1, s__Spongiibacter tropicus, 95.0, 79.1, 0.34	86.39	11	N/A	N/A
TARA_041_SRF_0.1-0.22_bin.70	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002692725	GCA_002692725.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002692725	99.97	0.93	GCA_002692725.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002692725	99.97	0.93	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002173095.1, s__Ponticaulis sp002173095, 95.0, 78.44, 0.26; GCA_002701295.1, s__Ponticaulis sp002701295, 95.0, 78.18, 0.27; GCA_002699325.1, s__Ponticaulis sp002699325, 95.0, 77.79, 0.29; GCA_002723155.1, s__Ponticaulis sp002723155, 95.0, 77.69, 0.2; GCA_002338565.1, s__Ponticaulis sp002338565, 95.0, 77.47, 0.23; GCF_000420665.1, s__Ponticaulis koreensis, 95.0, 77.37, 0.22	98.06	11	N/A	N/A
TARA_041_SRF_0.22-1.6_bin.85	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__TMED27;s__TMED27 sp002687495	GCA_002687495.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__TMED27;s__TMED27 sp002687495	99.78	0.87	GCA_002687495.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__TMED27;s__TMED27 sp002687495	99.78	0.87	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__TMED27;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002167715.1, s__TMED27 sp002167715, 95.0, 77.58, 0.18	92.58	11	N/A	N/A
TARA_041_SRF_lt-0.22_bin.490	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__Methylophaga sp002363955	GCA_002363955.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__Methylophaga sp002363955	98.82	0.95	GCA_002363955.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__Methylophaga sp002363955	98.82	0.95	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001720165.1, s__Methylophaga muralis, 95.0, 83.65, 0.76; GCA_002354555.1, s__Methylophaga sp002354555, 95.0, 83.58, 0.73; GCA_002696735.1, s__Methylophaga sp002696735, 95.0, 83.12, 0.73; GCF_000260985.4, s__Methylophaga nitratireducenticrescens, 95.0, 83.06, 0.66; GCF_000349205.1, s__Methylophaga lonarensis, 95.0, 77.41, 0.2; GCF_000260965.1, s__Methylophaga frappieri, 95.0, 77.28, 0.15; GCA_002706095.1, s__Methylophaga sp002706095, 95.0, 77.26, 0.13; GCA_007117275.1, s__Methylophaga sp007117275, 95.0, 77.0, 0.2; GCF_900114205.1, s__Methylophaga sulfidovorans, 95.0, 76.96, 0.14; GCF_000214595.1, s__Methylophaga aminisulfidivorans, 95.0, 76.83, 0.15; GCF_000156355.1, s__Methylophaga thiooxydans, 95.0, 76.81, 0.13	84.33	11	N/A	N/A
TARA_042_SRF_0.22-1.6_bin.19	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lohafexi_A	GCF_002844235.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lohafexi_A	97.77	0.96	GCF_002844235.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lohafexi_A	97.77	0.96	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003326675.1, s__Thalassospira profundimaris_D, 95.0, 87.4, 0.85; GCF_003326795.1, s__Thalassospira profundimaris_C, 95.0, 86.31, 0.84; GCA_002709775.1, s__Thalassospira sp002709775, 95.0, 84.01, 0.71; GCF_000948415.1, s__Thalassospira sp000948415, 95.0, 83.94, 0.75; GCF_003403095.1, s__Thalassospira indica, 95.0, 83.93, 0.76; GCF_000300275.1, s__Thalassospira profundimaris, 95.5, 83.92, 0.77; GCF_001662875.1, s__Thalassospira tepidiphila, 95.5, 83.88, 0.75; GCF_001613795.1, s__Thalassospira sp001613795, 95.0, 83.47, 0.72; GCF_000763295.1, s__Thalassospira australica, 95.0, 83.11, 0.71; GCF_000421265.1, s__Thalassospira lucentensis, 95.88, 82.29, 0.73; GCF_002844275.1, s__Thalassospira lohafexi, 95.88, 82.29, 0.76; GCF_002115785.1, s__Thalassospira sp002115785, 95.0, 81.5, 0.67; GCF_003326475.1, s__Thalassospira xianhensis, 95.0, 81.5, 0.66; GCF_000300235.2, s__Thalassospira xiamenensis, 95.0, 81.39, 0.67; GCF_001613805.1, s__Thalassospira lucentensis_A, 95.0, 81.36, 0.68; GCF_002115745.1, s__Thalassospira alkalitolerans, 95.0, 80.65, 0.65; GCF_002844375.1, s__Thalassospira marina, 95.0, 79.18, 0.48; GCF_003326755.1, s__Thalassospira profundimaris_B, 95.0, 78.83, 0.41; GCF_001907695.1, s__Thalassospira sp001907695, 95.0, 78.78, 0.41; GCF_002115825.1, s__Thalassospira sp002115825, 95.0, 78.54, 0.39; GCF_002115755.1, s__Thalassospira mesophila, 95.0, 78.51, 0.42	83.89	11	N/A	N/A
TARA_042_SRF_0.22-1.6_bin.24	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002694095	GCA_002694095.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002694095	97.68	0.87	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__	ANI	topological placement and ANI have incongruent species assignments	GCA_002694095.1, s__S36-B12 sp002694095, 95.0, 97.68, 0.87; GCA_002728915.1, s__S36-B12 sp002728915, 95.0, 95.49, 0.82; GCA_002729215.1, s__S36-B12 sp002729215, 95.0, 90.95, 0.83	91.11	11	N/A	N/A
TARA_042_SRF_lt-0.22_bin.11	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__Sneathiella;s__Sneathiella sp002694385	GCA_002694385.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__Sneathiella;s__Sneathiella sp002694385	99.75	1.0	GCA_002694385.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__Sneathiella;s__Sneathiella sp002694385	99.75	1.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__Sneathiella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002706985.1, s__Sneathiella sp002706985, 95.0, 79.17, 0.41; GCA_006226265.1, s__Sneathiella sp006226265, 95.0, 78.11, 0.35; GCA_002732675.1, s__Sneathiella sp002732675, 95.0, 77.13, 0.16; GCA_002428885.1, s__Sneathiella sp002428885, 95.0, 76.42, 0.1; GCF_000616095.1, s__Sneathiella glossodoripedis, 95.0, 76.32, 0.05; GCA_002163135.1, s__Sneathiella sp002163135, 95.0, 75.98, 0.04	75.93	11	N/A	N/A
