user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
SAMN06172465_bin.49	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	GCA_900552855.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	99.07	0.87	GCA_900552855.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	99.07	0.87	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900547415.1, s__Phascolarctobacterium_A sp900547415, 95.0, 84.09, 0.77; GCA_900544885.1, s__Phascolarctobacterium_A sp900544885, 95.0, 79.24, 0.35; GCA_000434895.1, s__Phascolarctobacterium_A succinatutens_A, 95.0, 79.22, 0.34; GCF_000188175.1, s__Phascolarctobacterium_A succinatutens, 95.0, 79.09, 0.35; GCA_004558595.1, s__Phascolarctobacterium_A sp004558595, 95.0, 78.62, 0.29; GCA_900553055.1, s__Phascolarctobacterium_A sp900553055, 95.0, 78.55, 0.28; GCA_900541915.1, s__Phascolarctobacterium_A sp900541915, 95.0, 78.54, 0.29; GCA_900545025.1, s__Phascolarctobacterium_A sp900545025, 95.0, 78.52, 0.24; GCA_900551335.1, s__Phascolarctobacterium_A sp900551335, 95.0, 78.26, 0.26; GCA_004562175.1, s__Phascolarctobacterium_A sp004562175, 95.0, 78.14, 0.29; GCA_900552005.1, s__Phascolarctobacterium_A sp900552005, 95.0, 77.28, 0.22	92.06	11	N/A	N/A
SAMN06172465_bin.5	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri	GCF_000016825.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri	97.35	0.93	GCF_000016825.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri	97.35	0.93	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003072625.1, s__Limosilactobacillus reuteri_D, 95.0, 94.74, 0.92; GCF_900156885.1, s__Limosilactobacillus sp900156885, 95.0, 80.68, 0.48; GCA_900557215.1, s__Limosilactobacillus sp900557215, 95.0, 79.91, 0.16; GCF_002871555.1, s__Limosilactobacillus vaginalis_A, 95.0, 79.9, 0.33; GCF_000159435.1, s__Limosilactobacillus vaginalis, 95.0, 79.7, 0.33; GCF_001435935.1, s__Limosilactobacillus panis, 95.0, 79.68, 0.23; GCF_001434465.1, s__Limosilactobacillus oris, 95.0, 79.48, 0.2; GCF_000160835.1, s__Limosilactobacillus antri, 95.0, 79.4, 0.2; GCF_002940945.1, s__Limosilactobacillus pontis_A, 95.0, 79.35, 0.19; GCF_001435345.1, s__Limosilactobacillus pontis, 95.0, 79.34, 0.18; GCF_001436045.1, s__Limosilactobacillus frumenti, 95.0, 79.19, 0.29; GCA_002299975.1, s__Limosilactobacillus sp002299975, 95.0, 78.75, 0.21; GCF_001437055.1, s__Limosilactobacillus secaliphilus, 95.0, 78.3, 0.13; GCF_000159215.1, s__Limosilactobacillus fermentum, 95.0, 78.28, 0.08; GCF_000161935.1, s__Limosilactobacillus coleohominis, 95.0, 78.1, 0.19; GCF_001436025.1, s__Limosilactobacillus mucosae, 95.0, 78.05, 0.13; GCA_003343585.1, s__Limosilactobacillus fermentum_A, 95.0, 78.03, 0.05; GCF_900240275.1, s__Limosilactobacillus timonensis, 95.0, 77.77, 0.09; GCF_001293735.1, s__Limosilactobacillus gorillae, 95.0, 77.65, 0.09; GCF_001311375.1, s__Limosilactobacillus equigenerosi, 95.0, 77.45, 0.11; GCF_001435775.1, s__Limosilactobacillus ingluviei, 95.0, 77.29, 0.08; GCF_001434365.1, s__Limosilactobacillus gastricus, 95.0, 77.11, 0.13	93.71	11	N/A	N/A
SAMN06172465_bin.54	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__NM07-P-09;s__NM07-P-09 sp004793925	GCF_004793925.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__NM07-P-09;s__NM07-P-09 sp004793925	98.64	0.91	GCF_004793925.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__NM07-P-09;s__NM07-P-09 sp004793925	98.64	0.91	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__NM07-P-09;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_004793665.1, s__NM07-P-09 sp004793665, 95.0, 80.47, 0.44	94.74	11	N/A	N/A
SAMN06172465_bin.59	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__	N/A	N/A	N/A	N/A	N/A	GCF_000384195.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum stercoricanis	77.91	0.09	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	88.55	11	0.9861169483010759	N/A
SAMN06172465_bin.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp002492595	GCF_004803695.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp002492595	97.64	0.91	GCF_004803695.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp002492595	97.64	0.91	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001689405.1, s__Muribaculum arabinoxylanisolvens, 95.0, 78.61, 0.27; GCF_004570975.1, s__Muribaculum sp001701195, 95.0, 78.5, 0.25; GCA_003150235.1, s__Muribaculum sp003150235, 95.0, 78.25, 0.25; GCF_003671795.1, s__Muribaculum sp002358615, 95.0, 78.14, 0.24; GCF_002201515.1, s__Muribaculum intestinale, 95.0, 77.97, 0.2; GCA_001701065.1, s__Muribaculum sp001701065, 95.0, 77.6, 0.22; GCF_004801635.1, s__Muribaculum sp002473395, 95.0, 76.94, 0.1	92.9	11	N/A	N/A
SAMN06172465_bin.60	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__	N/A	N/A	N/A	N/A	N/A	GCF_000384195.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum stercoricanis	77.65	0.09	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	91.01	11	0.983074194357144	N/A
SAMN06172465_bin.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__	N/A	N/A	N/A	N/A	N/A	GCF_001311035.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella glycyrrhizinilyticum	79.34	0.31	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002320245.1, s__Schaedlerella sp002320245, 95.0, 78.99, 0.24; GCF_003480425.1, s__Schaedlerella sp900066545, 95.0, 78.89, 0.25; GCA_004556565.1, s__Schaedlerella sp004556565, 95.0, 78.49, 0.17; GCF_000364245.1, s__Schaedlerella sp000364245, 95.0, 78.39, 0.13; GCF_000403295.1, s__Schaedlerella sp000403295, 95.0, 77.76, 0.14	87.14	11	0.9648001197551419	N/A
SAMN06172465_bin.70	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	84.38	11	0.966610396665887	N/A
SAMN06172465_bin.71	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345	GCA_900541345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345	96.8	0.83	GCA_900541345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345	96.8	0.83	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900549015.1, s__Blautia_A sp900549015, 95.0, 92.81, 0.86; GCA_900547615.1, s__Blautia_A sp900547615, 95.0, 90.12, 0.81; GCA_900540785.1, s__Blautia_A sp900540785, 95.0, 89.35, 0.88; GCF_003477525.1, s__Blautia_A sp003477525, 95.0, 79.01, 0.29; GCF_003471165.1, s__Blautia_A sp003471165, 95.0, 79.0, 0.28; GCF_003480145.1, s__Blautia_A sp900066165, 95.0, 78.84, 0.24; GCF_000484655.1, s__Blautia_A wexlerae, 95.0, 78.83, 0.28; GCF_003480185.1, s__Blautia_A sp003480185, 95.0, 78.82, 0.28; GCF_003460605.1, s__Blautia_A sp900066145, 95.0, 78.77, 0.27; GCF_005844445.1, s__Blautia_A sp000433815, 95.0, 78.72, 0.34; GCA_900066355.1, s__Blautia_A sp900066355, 95.0, 78.68, 0.25; GCA_000285855.2, s__Blautia_A sp000285855, 95.0, 78.66, 0.3; GCA_900541985.1, s__Blautia_A sp900541985, 95.0, 78.65, 0.28; GCF_003478765.1, s__Blautia_A sp003478765, 95.0, 78.64, 0.28; GCA_900551465.1, s__Blautia_A sp900551465, 95.0, 78.59, 0.23; GCF_000153905.1, s__Blautia_A obeum, 95.0, 78.55, 0.25; GCF_900120195.1, s__Blautia_A sp900120195, 95.0, 78.55, 0.25; GCA_000210015.1, s__Blautia_A obeum_B, 95.0, 78.55, 0.25; GCF_003461245.1, s__Blautia_A sp000436615, 95.0, 78.34, 0.23; GCF_003474435.1, s__Blautia_A sp003474435, 95.0, 78.31, 0.26; GCF_000702025.1, s__Blautia_A schinkii, 95.0, 78.29, 0.27; GCA_900551075.1, s__Blautia_A sp900551075, 95.0, 78.26, 0.26; GCA_900066205.1, s__Blautia_A sp900066205, 95.0, 78.26, 0.28; GCF_003461955.1, s__Blautia_A sp900066335, 95.0, 78.26, 0.27; GCA_900066505.1, s__Blautia_A sp900066505, 95.0, 78.25, 0.27; GCA_900548245.1, s__Blautia_A sp900548245, 95.0, 78.22, 0.19; GCA_900553515.1, s__Blautia_A sp900553515, 95.0, 78.14, 0.26; GCA_900316115.1, s__Blautia_A sp900316115, 95.0, 78.12, 0.27; GCF_001487165.1, s__Blautia_A massiliensis, 95.0, 78.1, 0.28; GCF_002159835.1, s__Blautia_A sp002159835, 95.0, 77.98, 0.16; GCA_900551715.1, s__Blautia_A sp900551715, 95.0, 77.61, 0.21; GCF_000157975.1, s__Blautia_A hydrogenotrophica, 95.0, 77.17, 0.1; GCA_900542045.1, s__Blautia_A sp900542045, 95.0, 76.69, 0.12	74.98	11	N/A	Genome has more than 13.3% of markers with multiple hits
SAMN06172465_bin.72	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900544075	GCA_900544075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900544075	95.56	0.73	GCA_900544075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900544075	95.56	0.73	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900066445.1, s__Phocaeicola sp900066445, 95.0, 86.54, 0.68; GCF_000154845.1, s__Phocaeicola coprocola, 95.0, 81.82, 0.3; GCA_900553715.1, s__Phocaeicola sp900553715, 95.0, 81.31, 0.21; GCF_003437535.1, s__Phocaeicola plebeius_A, 95.0, 79.51, 0.25; GCF_000187895.1, s__Phocaeicola plebeius, 95.0, 78.93, 0.26; GCA_900553185.1, s__Phocaeicola sp900553185, 95.0, 78.91, 0.17; GCA_000432735.1, s__Phocaeicola sp000432735, 95.0, 78.78, 0.25; GCA_900541515.1, s__Phocaeicola sp900541515, 95.0, 78.75, 0.23; GCA_900542985.1, s__Phocaeicola sp900542985, 95.0, 78.75, 0.23; GCF_000374585.1, s__Phocaeicola barnesiae, 95.0, 78.66, 0.22; GCA_900066455.1, s__Phocaeicola sp900066455, 95.0, 78.56, 0.24; GCA_000436795.1, s__Phocaeicola sp000436795, 95.0, 78.56, 0.2; GCF_000157915.1, s__Phocaeicola coprophilus, 95.0, 78.53, 0.23; GCF_900128455.1, s__Phocaeicola mediterraneensis, 95.0, 78.53, 0.24; GCA_900556845.1, s__Phocaeicola sp900556845, 95.0, 78.52, 0.16; GCF_900128495.1, s__Phocaeicola ilei, 95.0, 78.5, 0.21; GCA_900557085.1, s__Phocaeicola sp900557085, 95.0, 78.35, 0.13; GCA_900551645.1, s__Phocaeicola sp900551645, 95.0, 78.33, 0.17; GCA_900551445.1, s__Phocaeicola sp900551445, 95.0, 78.31, 0.19; GCA_900552075.1, s__Phocaeicola sp900552075, 95.0, 78.26, 0.19; GCA_900540105.1, s__Phocaeicola sp900540105, 95.0, 78.16, 0.17; GCA_000434735.1, s__Phocaeicola sp000434735, 95.0, 78.12, 0.22; GCF_000012825.1, s__Phocaeicola vulgatus, 95.35, 78.1, 0.16; GCF_000614185.1, s__Phocaeicola sartorii, 95.0, 78.09, 0.14; GCA_900546645.1, s__Phocaeicola sp900546645, 95.0, 78.04, 0.18; GCF_000382445.1, s__Phocaeicola massiliensis, 95.0, 77.92, 0.16; GCA_900551065.1, s__Phocaeicola sp900551065, 95.0, 77.9, 0.18; GCF_000156075.1, s__Phocaeicola dorei, 95.35, 77.82, 0.16; GCA_900544675.1, s__Phocaeicola sp900544675, 95.0, 77.72, 0.16; GCF_002161765.1, s__Phocaeicola sp002161765, 95.0, 77.67, 0.17; GCA_900552645.1, s__Phocaeicola sp900552645, 95.0, 77.61, 0.09; GCF_000190575.1, s__Phocaeicola salanitronis, 95.0, 77.59, 0.15; GCF_000613805.1, s__Phocaeicola paurosaccharolyticus, 95.0, 77.58, 0.12; GCF_000312445.1, s__Phocaeicola abscessus, 95.0, 77.47, 0.04; GCF_002161565.1, s__Phocaeicola sp002161565, 95.0, 77.35, 0.15; GCA_900546095.1, s__Phocaeicola sp900546095, 95.0, 77.27, 0.14; GCA_002493165.1, s__Phocaeicola sp002493165, 95.0, 77.06, 0.13; GCA_900546355.1, s__Phocaeicola sp900546355, 95.0, 76.99, 0.12; GCA_004558305.1, s__Phocaeicola plebeius_B, 95.0, 76.94, 0.09; GCA_900554435.1, s__Phocaeicola sp900554435, 95.0, 76.48, 0.08; GCA_002315285.1, s__Phocaeicola sp002315285, 95.0, 76.43, 0.02	89.46	11	N/A	N/A
SAMN06172466_bin.11	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	GCA_900552855.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	99.13	0.86	GCA_900552855.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	99.13	0.86	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900547415.1, s__Phascolarctobacterium_A sp900547415, 95.0, 84.18, 0.76; GCA_900544885.1, s__Phascolarctobacterium_A sp900544885, 95.0, 79.34, 0.37; GCA_000434895.1, s__Phascolarctobacterium_A succinatutens_A, 95.0, 79.33, 0.34; GCF_000188175.1, s__Phascolarctobacterium_A succinatutens, 95.0, 79.3, 0.34; GCA_900545025.1, s__Phascolarctobacterium_A sp900545025, 95.0, 78.88, 0.24; GCA_900553055.1, s__Phascolarctobacterium_A sp900553055, 95.0, 78.88, 0.27; GCA_004558595.1, s__Phascolarctobacterium_A sp004558595, 95.0, 78.8, 0.29; GCA_900541915.1, s__Phascolarctobacterium_A sp900541915, 95.0, 78.64, 0.29; GCA_900551335.1, s__Phascolarctobacterium_A sp900551335, 95.0, 78.36, 0.26; GCA_004562175.1, s__Phascolarctobacterium_A sp004562175, 95.0, 78.05, 0.28; GCA_900552005.1, s__Phascolarctobacterium_A sp900552005, 95.0, 77.41, 0.22	94.13	11	N/A	N/A
SAMN06172466_bin.27	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900540455	GCA_900540455.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900540455	98.84	0.93	GCA_900540455.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900540455	98.84	0.93	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 82.28, 0.63; GCF_002550015.1, s__Faecalibacterium prausnitzii_A, 95.06, 82.25, 0.64; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.06, 82.19, 0.65; GCF_000162015.1, s__Faecalibacterium prausnitzii_C, 95.0, 82.14, 0.62; GCA_900539945.1, s__Faecalibacterium sp900539945, 95.0, 82.03, 0.61; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 81.93, 0.61; GCA_003449675.1, s__Faecalibacterium sp003449675, 95.0, 81.76, 0.52; GCA_900539885.1, s__Faecalibacterium sp900539885, 95.0, 81.75, 0.61; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 81.69, 0.63; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 81.63, 0.6; GCF_002549755.1, s__Faecalibacterium prausnitzii_D, 95.0, 81.63, 0.61; GCF_002550035.1, s__Faecalibacterium prausnitzii_E, 95.0, 81.53, 0.62; GCA_003293635.1, s__Faecalibacterium prausnitzii_G, 95.0, 81.39, 0.58; GCF_002549975.1, s__Faecalibacterium prausnitzii_H, 95.0, 81.3, 0.61; GCF_002160915.1, s__Faecalibacterium sp002160915, 95.0, 80.97, 0.55; GCF_002160895.1, s__Faecalibacterium sp002160895, 95.0, 80.71, 0.57; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 80.35, 0.44; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 80.28, 0.49	90.58	11	N/A	N/A
SAMN06172466_bin.30	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp900541935	GCA_900541935.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp900541935	96.57	0.86	GCA_900541935.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp900541935	96.57	0.86	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900544305.1, s__CAG-279 sp900544305, 95.0, 77.69, 0.14; GCA_900548875.1, s__CAG-279 sp900548875, 95.0, 77.52, 0.1; GCA_004555955.1, s__CAG-279 sp004555955, 95.0, 77.37, 0.13; GCA_000437795.1, s__CAG-279 sp000437795, 95.0, 77.18, 0.09; GCA_004561555.1, s__CAG-279 sp004561555, 95.0, 77.13, 0.1; GCA_900556245.1, s__CAG-279 sp900556245, 95.0, 76.99, 0.09; GCA_900550025.1, s__CAG-279 sp900550025, 95.0, 76.68, 0.05; GCA_900541555.1, s__CAG-279 sp900541555, 95.0, 76.38, 0.07	93.31	11	N/A	N/A
SAMN06172466_bin.39	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp000980495	GCA_000980495.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp000980495	99.26	0.88	GCA_000980495.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp000980495	99.26	0.88	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900552195.1, s__Parasutterella sp900552195, 95.0, 92.49, 0.89; GCF_000205025.1, s__Parasutterella excrementihominis, 95.0, 90.75, 0.89; GCA_900554375.1, s__Parasutterella sp900554375, 95.0, 85.31, 0.71	91.49	11	N/A	N/A
SAMN06172466_bin.48	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	88.55	11	0.8780124759670859	N/A
SAMN06172466_bin.54	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345	GCA_900541345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345	98.6	0.86	GCA_900541345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345	98.6	0.86	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900549015.1, s__Blautia_A sp900549015, 95.0, 92.17, 0.78; GCA_900547615.1, s__Blautia_A sp900547615, 95.0, 89.98, 0.78; GCA_900540785.1, s__Blautia_A sp900540785, 95.0, 88.8, 0.82; GCF_000484655.1, s__Blautia_A wexlerae, 95.0, 80.26, 0.27; GCF_003460605.1, s__Blautia_A sp900066145, 95.0, 80.01, 0.26; GCF_003477525.1, s__Blautia_A sp003477525, 95.0, 79.02, 0.26; GCA_000285855.2, s__Blautia_A sp000285855, 95.0, 78.89, 0.27; GCA_000210015.1, s__Blautia_A obeum_B, 95.0, 78.82, 0.21; GCF_003471165.1, s__Blautia_A sp003471165, 95.0, 78.8, 0.24; GCA_900551075.1, s__Blautia_A sp900551075, 95.0, 78.68, 0.23; GCF_003480145.1, s__Blautia_A sp900066165, 95.0, 78.66, 0.24; GCF_900120195.1, s__Blautia_A sp900120195, 95.0, 78.65, 0.22; GCF_005844445.1, s__Blautia_A sp000433815, 95.0, 78.65, 0.31; GCF_003478765.1, s__Blautia_A sp003478765, 95.0, 78.63, 0.24; GCF_003480185.1, s__Blautia_A sp003480185, 95.0, 78.63, 0.26; GCA_900066355.1, s__Blautia_A sp900066355, 95.0, 78.59, 0.21; GCF_000153905.1, s__Blautia_A obeum, 95.0, 78.53, 0.22; GCF_003474435.1, s__Blautia_A sp003474435, 95.0, 78.46, 0.22; GCA_900066505.1, s__Blautia_A sp900066505, 95.0, 78.45, 0.2; GCA_900541985.1, s__Blautia_A sp900541985, 95.0, 78.43, 0.26; GCF_003461955.1, s__Blautia_A sp900066335, 95.0, 78.38, 0.22; GCF_003461245.1, s__Blautia_A sp000436615, 95.0, 78.34, 0.19; GCA_900316115.1, s__Blautia_A sp900316115, 95.0, 78.3, 0.21; GCF_001487165.1, s__Blautia_A massiliensis, 95.0, 78.28, 0.23; GCA_900066205.1, s__Blautia_A sp900066205, 95.0, 78.18, 0.24; GCA_900551465.1, s__Blautia_A sp900551465, 95.0, 78.14, 0.25; GCF_000702025.1, s__Blautia_A schinkii, 95.0, 78.0, 0.24; GCA_900553515.1, s__Blautia_A sp900553515, 95.0, 77.93, 0.23; GCA_900548245.1, s__Blautia_A sp900548245, 95.0, 77.86, 0.2; GCA_900551715.1, s__Blautia_A sp900551715, 95.0, 77.76, 0.18; GCF_002159835.1, s__Blautia_A sp002159835, 95.0, 77.59, 0.15; GCF_000157975.1, s__Blautia_A hydrogenotrophica, 95.0, 77.24, 0.1; GCA_900542045.1, s__Blautia_A sp900542045, 95.0, 77.16, 0.12	91.33	11	N/A	N/A
