user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
CCMD45812507ST_bin.40	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	GCF_000723465.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	97.74	0.87	GCF_000723465.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	97.74	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900539095.1, s__Ruminococcus_D sp900539095, 95.0, 89.96, 0.85; GCA_000434695.1, s__Ruminococcus_D sp000434695, 95.0, 79.2, 0.16; GCF_000178155.2, s__Ruminococcus_D albus_C, 95.0, 79.03, 0.17; GCF_900119155.1, s__Ruminococcus_D sp900119155, 95.0, 78.3, 0.1; GCA_900314975.1, s__Ruminococcus_D sp900314975, 95.0, 78.25, 0.17; GCF_000686125.1, s__Ruminococcus_D sp000686125, 95.0, 78.15, 0.17; GCF_900112155.1, s__Ruminococcus_D albus_D, 95.0, 78.14, 0.2; GCA_900319075.1, s__Ruminococcus_D sp900319075, 95.0, 78.12, 0.16; GCF_000179635.2, s__Ruminococcus_D albus, 95.0, 77.99, 0.16; GCA_900318545.1, s__Ruminococcus_D sp900318545, 95.0, 77.83, 0.21; GCA_002391065.1, s__Ruminococcus_D sp002391065, 95.0, 77.83, 0.19; GCF_000621805.1, s__Ruminococcus_D sp000621805, 95.0, 77.78, 0.17; GCF_900604945.1, s__Ruminococcus_D sp900604945, 95.0, 77.75, 0.15; GCF_900109655.1, s__Ruminococcus_D albus_B, 95.0, 77.56, 0.17; GCA_900539835.1, s__Ruminococcus_D sp900539835, 95.0, 77.54, 0.18; GCA_002371625.1, s__Ruminococcus_D sp002371625, 95.0, 77.52, 0.15; GCF_000526775.1, s__Ruminococcus_D albus_A, 95.0, 77.42, 0.18; GCA_900543145.1, s__Ruminococcus_D sp900543145, 95.0, 77.16, 0.15; GCA_002368715.1, s__Ruminococcus_D sp002368715, 95.0, 76.93, 0.18; GCA_002358895.1, s__Ruminococcus_D sp002358895, 95.0, 76.78, 0.26; GCF_900104495.1, s__Ruminococcus_D sp900104495, 95.0, 76.77, 0.08	95.42	11	N/A	N/A
CCMD45812507ST_bin.47	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	GCF_003324125.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.67	0.89	GCF_003324125.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.67	0.89	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900539695.1, s__Gemmiger sp900539695, 95.0, 80.77, 0.42; GCA_900554145.1, s__Gemmiger sp900554145, 95.0, 80.53, 0.47; GCA_004561545.1, s__Gemmiger sp004561545, 95.0, 80.51, 0.54; GCA_004554775.1, s__Gemmiger variabilis_B, 95.0, 80.28, 0.48; GCF_900167555.1, s__Gemmiger formicilis, 95.0, 80.11, 0.42; GCA_900540775.1, s__Gemmiger sp900540775, 95.0, 80.06, 0.43; GCA_004552305.1, s__Gemmiger variabilis_A, 95.0, 79.82, 0.5; GCA_900540595.1, s__Gemmiger sp900540595, 95.0, 79.8, 0.41; GCA_900545545.1, s__Gemmiger sp900545545, 95.0, 79.69, 0.4; GCA_002306375.1, s__Gemmiger sp002306375, 95.0, 79.2, 0.39; GCA_003343905.1, s__Gemmiger variabilis_C, 95.0, 79.17, 0.42; GCF_000157955.1, s__Gemmiger variabilis, 95.0, 79.09, 0.37; GCA_900556255.1, s__Gemmiger sp900556255, 95.0, 79.06, 0.42; GCA_900548355.1, s__Gemmiger sp900548355, 95.0, 78.53, 0.36; GCA_004555405.1, s__Gemmiger sp004555405, 95.0, 78.43, 0.24	94.72	11	N/A	N/A
CCMD46727384ST_bin.10	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	GCF_003324125.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.51	0.9	GCF_003324125.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.51	0.9	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900554145.1, s__Gemmiger sp900554145, 95.0, 80.68, 0.46; GCA_900539695.1, s__Gemmiger sp900539695, 95.0, 80.45, 0.43; GCA_004561545.1, s__Gemmiger sp004561545, 95.0, 80.35, 0.53; GCA_004554775.1, s__Gemmiger variabilis_B, 95.0, 80.33, 0.45; GCF_900167555.1, s__Gemmiger formicilis, 95.0, 80.12, 0.42; GCA_900540775.1, s__Gemmiger sp900540775, 95.0, 79.94, 0.41; GCA_900540595.1, s__Gemmiger sp900540595, 95.0, 79.91, 0.39; GCA_004552305.1, s__Gemmiger variabilis_A, 95.0, 79.9, 0.46; GCA_900545545.1, s__Gemmiger sp900545545, 95.0, 79.34, 0.39; GCA_003343905.1, s__Gemmiger variabilis_C, 95.0, 79.13, 0.39; GCA_002306375.1, s__Gemmiger sp002306375, 95.0, 78.98, 0.35; GCA_900556255.1, s__Gemmiger sp900556255, 95.0, 78.86, 0.42; GCF_000157955.1, s__Gemmiger variabilis, 95.0, 78.72, 0.38; GCA_004555405.1, s__Gemmiger sp004555405, 95.0, 78.36, 0.23; GCA_900548355.1, s__Gemmiger sp900548355, 95.0, 77.9, 0.33	76.98	11	N/A	N/A
CCMD46727384ST_bin.14	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	GCF_000154465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	99.4	0.9	GCF_000154465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	99.4	0.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000265365.1, s__Alistipes finegoldii, 95.0, 80.1, 0.44; GCF_000210575.1, s__Alistipes shahii, 95.0, 79.74, 0.41; GCF_006542685.1, s__Alistipes sp006542685, 95.0, 79.52, 0.38; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 79.5, 0.42; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 79.45, 0.4; GCF_900107675.1, s__Alistipes timonensis, 95.0, 79.19, 0.38; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 79.16, 0.27; GCF_900083545.1, s__Alistipes sp900083545, 95.0, 79.11, 0.4; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 79.1, 0.35; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 79.04, 0.35; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 79.04, 0.35; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 79.01, 0.34; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 78.96, 0.33; GCF_900604385.1, s__Alistipes sp002159375, 95.0, 78.94, 0.34; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 78.94, 0.36; GCF_000311925.1, s__Alistipes obesi, 95.0, 78.93, 0.35; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 78.85, 0.4; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 78.84, 0.34; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 78.57, 0.37; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 78.52, 0.33; GCA_002358415.1, s__Alistipes sp002358415, 95.0, 78.37, 0.33; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 78.32, 0.28; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 78.07, 0.34; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 77.78, 0.18; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.65, 0.19; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.61, 0.26; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.4, 0.16; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 77.3, 0.17; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.46, 0.19	94.84	11	N/A	N/A
CCMD46727384ST_bin.17	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	GCF_000265365.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	98.86	0.91	GCF_000265365.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	98.86	0.91	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 85.11, 0.68; GCF_000210575.1, s__Alistipes shahii, 95.0, 84.37, 0.61; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 83.8, 0.57; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 83.43, 0.56; GCF_900083545.1, s__Alistipes sp900083545, 95.0, 83.01, 0.57; GCF_900107675.1, s__Alistipes timonensis, 95.0, 82.82, 0.53; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 82.67, 0.53; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 82.31, 0.53; GCF_006542685.1, s__Alistipes sp006542685, 95.0, 82.07, 0.52; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 81.85, 0.61; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 81.49, 0.56; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 81.31, 0.49; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 81.27, 0.69; GCF_900604385.1, s__Alistipes sp002159375, 95.0, 80.85, 0.47; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 80.85, 0.62; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 80.8, 0.44; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 80.67, 0.52; GCA_002358415.1, s__Alistipes sp002358415, 95.0, 80.65, 0.64; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 80.2, 0.58; GCF_000311925.1, s__Alistipes obesi, 95.0, 79.87, 0.39; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 79.63, 0.52; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 79.26, 0.42; GCF_000154465.1, s__Alistipes putredinis, 95.0, 79.25, 0.35; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 78.3, 0.41; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 78.18, 0.27; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 78.15, 0.26; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 77.79, 0.28; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.66, 0.26; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.24, 0.14	84.4	11	N/A	N/A
CCMD46727384ST_bin.2	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	GCA_000435055.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	98.19	0.91	GCA_000435055.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	98.19	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__PeH17;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_004556165.1, s__PeH17 sp004556165, 95.0, 78.41, 0.15; GCA_002309375.1, s__PeH17 sp002309375, 95.0, 78.3, 0.12; GCA_900542285.1, s__PeH17 sp900542285, 95.0, 78.09, 0.15; GCA_001940845.1, s__PeH17 sp001940845, 95.0, 77.82, 0.09	91.75	11	N/A	N/A
CCMD46727384ST_bin.21	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp003516765	GCA_003516765.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp003516765	96.63	0.71	GCA_003516765.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp003516765	96.63	0.71	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900549635.1, s__CAG-170 sp900549635, 95.0, 84.93, 0.66; GCA_002437575.1, s__CAG-170 sp002437575, 95.0, 83.42, 0.65; GCA_900545925.1, s__CAG-170 sp900545925, 95.0, 80.37, 0.39; GCA_900556635.1, s__CAG-170 sp900556635, 95.0, 80.36, 0.24; GCA_000432135.1, s__CAG-170 sp000432135, 95.0, 80.31, 0.42; GCA_900553545.1, s__CAG-170 sp900553545, 95.0, 80.09, 0.32; GCA_900548625.1, s__CAG-170 sp900548625, 95.0, 79.89, 0.42; GCA_000436735.1, s__CAG-170 sp000436735, 95.0, 79.73, 0.4; GCA_004555655.1, s__CAG-170 sp004555655, 95.0, 79.4, 0.37; GCA_900555665.1, s__CAG-170 sp900555665, 95.0, 79.32, 0.3; GCA_002404795.1, s__CAG-170 sp002404795, 95.0, 79.3, 0.36; GCA_002298695.1, s__CAG-170 sp002298695, 95.0, 79.06, 0.29	85.2	11	N/A	N/A
CCMD46727384ST_bin.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor caecigallinarius	GCA_001941205.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor caecigallinarius	97.25	0.89	GCA_001941205.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor caecigallinarius	97.25	0.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900539915.1, s__Amulumruptor sp900539915, 95.0, 81.67, 0.69; GCA_001689515.1, s__Amulumruptor sp001689515, 95.0, 81.37, 0.59; GCA_900547825.1, s__Amulumruptor sp900547825, 95.0, 77.64, 0.1	96.41	11	N/A	N/A
CCMD46727384ST_bin.31	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	GCA_000437915.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	98.35	0.95	GCA_000437915.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	98.35	0.95	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-314;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900551395.1, s__CAG-314 sp900551395, 95.0, 82.23, 0.74	92.06	11	N/A	N/A
CCMD46727384ST_bin.33	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	GCF_000469305.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	98.61	0.85	GCF_000469305.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	98.61	0.85	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	83.06	11	N/A	N/A
CCMD46727384ST_bin.36	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	GCF_000156075.1	95.35	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	99.09	0.83	GCF_000156075.1	95.35	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	99.09	0.83	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000012825.1, s__Phocaeicola vulgatus, 95.35, 95.38, 0.71; GCF_000614185.1, s__Phocaeicola sartorii, 95.0, 89.98, 0.61; GCF_000382445.1, s__Phocaeicola massiliensis, 95.0, 81.59, 0.36; GCA_002493165.1, s__Phocaeicola sp002493165, 95.0, 80.25, 0.39; GCA_900554435.1, s__Phocaeicola sp900554435, 95.0, 79.74, 0.31; GCA_900557085.1, s__Phocaeicola sp900557085, 95.0, 79.45, 0.11; GCF_000187895.1, s__Phocaeicola plebeius, 95.0, 79.08, 0.15; GCF_000154845.1, s__Phocaeicola coprocola, 95.0, 78.84, 0.16; GCA_900553715.1, s__Phocaeicola sp900553715, 95.0, 78.38, 0.14; GCA_900551645.1, s__Phocaeicola sp900551645, 95.0, 78.31, 0.15; GCF_003437535.1, s__Phocaeicola plebeius_A, 95.0, 78.21, 0.16; GCF_000190575.1, s__Phocaeicola salanitronis, 95.0, 78.09, 0.11; GCF_000613805.1, s__Phocaeicola paurosaccharolyticus, 95.0, 78.03, 0.11; GCA_900066445.1, s__Phocaeicola sp900066445, 95.0, 77.98, 0.12; GCF_900128495.1, s__Phocaeicola ilei, 95.0, 77.97, 0.15; GCF_900128455.1, s__Phocaeicola mediterraneensis, 95.0, 77.96, 0.15; GCA_900541515.1, s__Phocaeicola sp900541515, 95.0, 77.96, 0.14; GCA_900546645.1, s__Phocaeicola sp900546645, 95.0, 77.88, 0.17; GCF_002161565.1, s__Phocaeicola sp002161565, 95.0, 77.84, 0.1; GCF_000374585.1, s__Phocaeicola barnesiae, 95.0, 77.82, 0.16; GCA_900542985.1, s__Phocaeicola sp900542985, 95.0, 77.81, 0.18; GCA_900544075.1, s__Phocaeicola sp900544075, 95.0, 77.71, 0.11; GCA_000434735.1, s__Phocaeicola sp000434735, 95.0, 77.67, 0.12; GCA_900553185.1, s__Phocaeicola sp900553185, 95.0, 77.67, 0.17; GCA_900066455.1, s__Phocaeicola sp900066455, 95.0, 77.66, 0.15; GCF_000157915.1, s__Phocaeicola coprophilus, 95.0, 77.64, 0.17; GCA_900546355.1, s__Phocaeicola sp900546355, 95.0, 77.58, 0.12; GCA_900551445.1, s__Phocaeicola sp900551445, 95.0, 77.52, 0.16; GCF_002161765.1, s__Phocaeicola sp002161765, 95.0, 77.47, 0.14; GCA_900546095.1, s__Phocaeicola sp900546095, 95.0, 77.44, 0.09; GCA_900544675.1, s__Phocaeicola sp900544675, 95.0, 77.4, 0.13; GCA_900540105.1, s__Phocaeicola sp900540105, 95.0, 77.28, 0.15; GCA_900552645.1, s__Phocaeicola sp900552645, 95.0, 77.25, 0.15; GCA_900551065.1, s__Phocaeicola sp900551065, 95.0, 77.21, 0.14; GCA_000432735.1, s__Phocaeicola sp000432735, 95.0, 77.19, 0.15; GCA_900556845.1, s__Phocaeicola sp900556845, 95.0, 77.09, 0.13; GCA_900552075.1, s__Phocaeicola sp900552075, 95.0, 76.96, 0.17; GCA_000436795.1, s__Phocaeicola sp000436795, 95.0, 76.69, 0.15; GCA_004558305.1, s__Phocaeicola plebeius_B, 95.0, 76.52, 0.09; GCF_000312445.1, s__Phocaeicola abscessus, 95.0, 76.45, 0.07; GCA_002315285.1, s__Phocaeicola sp002315285, 95.0, 76.37, 0.03	93.19	11	N/A	N/A
